0.075661711,0.775067287,1.0
0.841372925,0.523566202,4.0
0.491160978,0.613920213,1.0
0.998586583,0.283035702,25.0
0.878606258,0.49804149,26.0
0.686914815,0.569880515,3.0
0.162333586,0.944356511,2.0
0.999787076,0.287028635,25.0
0.884506524,0.492780146,8.0
0.999968911,0.154768364,18.0
0.999983055,0.122896006,12.0
0.809577322,0.524216132,3.0
0.592112494,0.687162606,1.0
0.803741616,0.528263098,5.0
0.561021707,0.599392604,1.0
0.061322492,0.860574872,4.0
0.999999999,0.0,0
0.626061678,0.591357003,2.0
0.898313445,0.481419353,5.0
0.966009278,0.406626514,5.0
0.999999745,0.0,0
0.945589927,0.440262926,5.0
0.953269242,0.420948241,2.0
0.279679543,0.686785221,1.0
0.999857663,0.184400182,12.0
0.965885489,0.446021886,2.0
0.998239978,0.259303967,14.0
1.0,0.0,0
0.061193924,0.859581532,4.0
0.858350834,0.511994655,8.0
0.435521324,0.629407347,1.0
0.717285181,0.563859479,3.0
0.273558582,0.649587957,1.0
0.999454806,0.237139566,26.0
0.999878685,0.206275057,18.0
0.973609447,0.411165718,8.0
0.888209962,0.493622467,23.0
0.609226911,0.618726509,2.0
0.994169509,0.328468295,10.0
0.091477247,0.880944135,1.0
0.922483143,0.474104605,8.0
0.999499484,0.30230934,22.0
0.288304569,0.687683876,2.0
0.990986374,0.266984929,2.0
0.922262399,0.465449354,9.0
0.577051767,0.663034395,1.0
0.381762346,0.6635821,3.0
0.93509498,0.445703237,4.0
0.510918372,0.68226307,1.0
0.999938123,0.10210698,10.0
0.072734214,0.859468331,2.0
0.953498463,0.437811058,12.0
0.730611152,0.569012637,2.0
0.992299882,0.35711772,10.0
0.99393246,0.369225733,13.0
0.420122107,0.658337137,1.0
0.99898864,0.320551906,21.0
0.959608992,0.415292156,4.0
0.94726875,0.449660723,12.0
0.999954565,0.153835319,18.0
0.999982361,0.237917366,26.0
0.95395356,0.441742419,4.0
0.999932342,0.173256063,16.0
0.522265874,0.709221919,1.0
0.366979824,0.642704332,2.0
0.498790233,0.629576814,3.0
0.945758763,0.453789729,3.0
0.064063475,0.88537479,5.0
0.597437047,0.618125909,4.0
0.999770612,0.324698921,21.0
0.788795379,0.545854117,1.0
0.999995468,0.170754116,16.0
0.179689041,0.677328839,1.0
0.999977528,0.120751494,12.0
0.993058581,0.357856822,10.0
0.9368779,0.445601625,4.0
0.941353274,0.437064988,7.0
0.508585271,0.63655877,3.0
0.544140955,0.675884147,1.0
0.653342545,0.580473682,3.0
0.923911414,0.465296694,9.0
0.994019899,0.344849132,9.0
0.795824961,0.533204561,6.0
0.999998003,0.063391368,9.0
1.0,0.0,0
0.694583283,0.641900524,1.0
0.999999994,0.0,0
0.427790104,0.665350697,1.0
0.989741755,0.377716273,8.0
0.532566568,0.666077673,1.0
0.831752135,0.525215864,4.0
0.261811499,0.841395226,1.0
1.0,0.0,0
0.999998455,0.160624999,18.0
0.967726872,0.438504177,2.0
0.527896535,0.639105257,1.0
0.999991873,0.089775061,9.0
0.91655934,0.468504434,9.0
0.658791865,0.578428824,3.0
0.326559372,0.718772364,1.0
0.994528732,0.36444784,10.0
0.999848913,0.157654802,24.0
0.941092751,0.466258036,1.0
0.999864743,0.0,0
0.957236876,0.417054837,4.0
0.094670853,1.0,3.0
0.648671796,0.608233369,1.0
0.901800231,0.483369283,18.0
0.061188182,0.84489252,4.0
0.173477046,0.698561779,1.0
0.306183553,0.706643464,1.0
0.999999983,0.0,0
0.993764424,0.350342898,15.0
0.999378661,0.319301297,18.0
0.710640367,0.583526551,3.0
0.993984811,0.312435237,9.0
0.991101436,0.31784825,7.0
1.0,0.0,0
0.99999565,0.008310546,6.0
0.223522787,0.752878068,2.0
0.070937786,0.93311819,3.0
0.073605563,0.91895038,3.0
0.999931687,0.085359635,9.0
0.786815428,0.555268794,2.0
0.960791098,0.424342471,4.0
0.954130057,0.44236931,4.0
0.991533364,0.368846901,13.0
0.226596831,0.742472533,1.0
0.997449139,0.347561578,8.0
0.074257427,0.95704045,1.0
0.980199356,0.409830319,6.0
0.998996103,0.324232312,21.0
0.292345793,0.688143946,1.0
0.998976603,0.162889042,18.0
0.959315755,0.415197547,4.0
0.979850346,0.374698271,2.0
0.999991637,0.08247928,17.0
0.974565267,0.406415037,3.0
0.1465524,0.904760948,2.0
0.833311266,0.524207996,12.0
0.961195349,0.447634695,4.0
0.999924657,0.278067804,30.0
0.250454811,0.639216007,1.0
0.996128278,0.279273891,30.0
0.855865978,0.509369272,14.0
0.995009347,0.252024374,10.0
0.138296896,0.708627851,1.0
0.999999481,0.15369472,18.0
0.999999986,0.045833129,9.0
0.920401174,0.47005827,8.0
0.529391648,0.595011076,2.0
0.998988159,0.165807967,17.0
0.995096921,0.373481596,2.0
0.538728085,0.662345859,3.0
0.113467335,0.855664732,1.0
0.784260598,0.539523049,3.0
0.997933968,0.336063995,13.0
0.637050986,0.978431237,1.0
0.995826148,0.369915439,5.0
0.980353284,0.402810321,7.0
0.339073873,0.777274706,1.0
0.566464113,0.603147365,1.0
0.994559648,0.334376799,12.0
0.826250588,0.53303796,3.0
0.999311301,0.276469731,30.0
0.931868013,0.459900559,6.0
0.506402208,0.638928024,3.0
0.999997612,0.052789679,6.0
0.738593941,0.997553266,1.0
0.115048748,0.779345798,1.0
0.068836623,0.959051224,1.0
0.062510588,0.854025708,3.0
0.356118069,0.650091671,3.0
0.954162836,0.414897019,2.0
0.728778726,0.578397512,2.0
0.079244887,0.791905042,2.0
0.738177534,0.554473962,3.0
0.520859264,0.629499319,1.0
0.396911951,0.654852148,4.0
0.444509101,0.621945181,2.0
0.556167173,0.659407532,1.0
0.263482635,0.674468047,2.0
0.15421121,0.851538122,1.0
0.954615677,0.43803226,12.0
0.699792311,0.689815877,1.0
0.975510391,0.404340502,7.0
0.935014515,0.468839171,2.0
