"CP_Pilot_False",51,1904
"CP_Not_Sure",1139,6418
"design",64,0.2
"G_Pilot_True",109,181
"G_Pilot_False",26,1232
"G_Not_Sure",1408,7044
"CP_Pilot_True",239,392
"CP_Pilot_False",64,2157
"CP_Not_Sure",1240,5908
"design",78,0.2
"G_Pilot_True",17,48
"G_Pilot_False",18,1010
"G_Not_Sure",1104,7803
"CP_Pilot_True",65,220
"CP_Pilot_False",28,1452
"CP_Not_Sure",1046,7189
"design",54,0.24
"G_Pilot_True",18,68
"G_Pilot_False",18,962
"G_Not_Sure",1201,7733
"CP_Pilot_True",80,295
"CP_Pilot_False",31,1485
"CP_Not_Sure",1126,6983
"design",60,0.24
"G_Pilot_True",37,73
"G_Pilot_False",36,1104
"G_Not_Sure",1294,7456
"CP_Pilot_True",119,303
"CP_Pilot_False",60,1725
"CP_Not_Sure",1188,6605
"design",70,0.24
"G_Pilot_True",48,104
"G_Pilot_False",20,1112
"G_Not_Sure",1363,7353
"CP_Pilot_True",149,346
"CP_Pilot_False",46,1836
"CP_Not_Sure",1236,6387
"design",76,0.24
"G_Pilot_True",122,223
"G_Pilot_False",21,1230
"G_Not_Sure",1463,6941
"CP_Pilot_True",271,475
"CP_Pilot_False",72,2109
"CP_Not_Sure",1263,5810
"design",94,0.24
"G_Pilot_True",6,31
"G_Pilot_False",15,1040
"G_Not_Sure",1099,7809
"CP_Pilot_True",54,195
"CP_Pilot_False",24,1470
"CP_Not_Sure",1042,7215
"design",62,0.28
"G_Pilot_True",12,38
"G_Pilot_False",17,1008
"G_Not_Sure",1224,7701
"CP_Pilot_True",82,212
"CP_Pilot_False",31,1519
"CP_Not_Sure",1140,7016
"design",70,0.28
"G_Pilot_True",28,68
"G_Pilot_False",22,1126
"G_Not_Sure",1358,7398
"CP_Pilot_True",141,348
"CP_Pilot_False",35,1737
"CP_Not_Sure",1232,6507
"design",82,0.28
"G_Pilot_True",45,103
"G_Pilot_False",27,1126
"G_Not_Sure",1322,7377
"CP_Pilot_True",158,386
"CP_Pilot_False",53,1870
"CP_Not_Sure",1183,6350
"design",90,0.28
"G_Pilot_True",86,212
"G_Pilot_False",33,1194
"G_Not_Sure",1521,6954
"CP_Pilot_True",255,522
"CP_Pilot_False",83,2114
"CP_Not_Sure",1302,5724
"design",110,0.28
"G_Pilot_True",13,42
"G_Pilot_False",31,1098
"G_Not_Sure",1269,7547
"CP_Pilot_True",107,273
"CP_Pilot_False",57,1713
"CP_Not_Sure",1149,6701
"design",92,0.32
"G_Pilot_True",42,78
"G_Pilot_False",18,1188
"G_Not_Sure",1331,7343
"CP_Pilot_True",157,357
"CP_Pilot_False",43,1820
"CP_Not_Sure",1191,6432
"design",102,0.32
"G_Pilot_True",102,166
"G_Pilot_False",38,1207
"G_Not_Sure",1488,6999
"CP_Pilot_True",267,469
"CP_Pilot_False",81,2140
"CP_Not_Sure",1280,5763
"design",122,0.32
"G_Pilot_True",163,214
"G_Pilot_False",32,1177
"G_Not_Sure",1571,6843
"CP_Pilot_True",303,523
"CP_Pilot_False",96,2143
"CP_Not_Sure",1367,5568
"design",132,0.32
"G_Pilot_True",273,370
"G_Pilot_False",47,1367
"G_Not_Sure",1634,6309
"CP_Pilot_True",344,473
"CP_Pilot_False",176,2623
"CP_Not_Sure",1434,4950
"design",162,0.32
"G_Pilot_True",5,22
"G_Pilot_False",22,1073
"G_Not_Sure",1260,7618
"CP_Pilot_True",70,199
"CP_Pilot_False",37,1548
"CP_Not_Sure",1180,6966
"design",92,0.36
"G_Pilot_True",23,49
"G_Pilot_False",29,1009
"G_Not_Sure",1372,7518
"CP_Pilot_True",141,309
"CP_Pilot_False",48,1575
"CP_Not_Sure",1235,6692
"design",102,0.36
"G_Pilot_True",49,95
"G_Pilot_False",30,1113
"G_Not_Sure",1499,7214
"CP_Pilot_True",198,419
"CP_Pilot_False",61,1836
"CP_Not_Sure",1319,6167
"design",122,0.36
"G_Pilot_True",68,124
"G_Pilot_False",33,1174
"G_Not_Sure",1501,7100
"CP_Pilot_True",217,436
"CP_Pilot_False",74,1992
"CP_Not_Sure",1311,5970
"design",132,0.36
"G_Pilot_True",196,280
"G_Pilot_False",50,1234
"G_Not_Sure",1596,6644
"CP_Pilot_True",312,529
"CP_Pilot_False",135,2368
"CP_Not_Sure",1395,5261
"design",162,0.36
"G_Pilot_True",6,9
"G_Pilot_False",21,1029
"G_Not_Sure",1222,7713
"CP_Pilot_True",43,145
"CP_Pilot_False",40,1425
"CP_Not_Sure",1166,7181
"design",92,0.4
"G_Pilot_True",12,28
"G_Pilot_False",24,1045
"G_Not_Sure",1284,7607
"CP_Pilot_True",77,244
"CP_Pilot_False",33,1493
"CP_Not_Sure",1210,6943
"design",102,0.4
"G_Pilot_True",29,53
"G_Pilot_False",27,1069
"G_Not_Sure",1372,7450
"CP_Pilot_True",147,349
"CP_Pilot_False",50,1701
"CP_Not_Sure",1231,6522
"design",122,0.4
"G_Pilot_True",25,72
"G_Pilot_False",29,1169
"G_Not_Sure",1503,7202
"CP_Pilot_True",153,417
"CP_Pilot_False",57,1916
"CP_Not_Sure",1347,6110
"design",132,0.4
"G_Pilot_True",128,198
"G_Pilot_False",42,1231
"G_Not_Sure",1556,6845
"CP_Pilot_True",281,488
"CP_Pilot_False",100,2178
"CP_Not_Sure",1345,5608
"design",162,0.4
"G_Pilot_True",2,9
"G_Pilot_False",19,1013
"G_Not_Sure",1122,7835
"CP_Pilot_True",24,119
"CP_Pilot_False",25,1387
"CP_Not_Sure",1094,7351
"design",92,0.44
"G_Pilot_True",0,19
"G_Pilot_False",19,984
"G_Not_Sure",1174,7804
"CP_Pilot_True",64,211
"CP_Pilot_False",26,1397
"CP_Not_Sure",1103,7199
"design",102,0.44
"G_Pilot_True",16,35
"G_Pilot_False",29,1067
"G_Not_Sure",1347,7506
"CP_Pilot_True",120,303
"CP_Pilot_False",46,1626
"CP_Not_Sure",1226,6679
"design",122,0.44
"G_Pilot_True",15,41
"G_Pilot_False",24,1059
"G_Not_Sure",1400,7461
"CP_Pilot_True",129,339
"CP_Pilot_False",45,1669
"CP_Not_Sure",1265,6553
"design",132,0.44
"G_Pilot_True",81,145
"G_Pilot_False",26,1188
"G_Not_Sure",1543,7017
"CP_Pilot_True",260,521
"CP_Pilot_False",64,1999
"CP_Not_Sure",1326,5830
"design",162,0.44
"G_Pilot_True",0,4
"G_Pilot_False",16,942
"G_Not_Sure",1085,7953
"CP_Pilot_True",15,62
"CP_Pilot_False",25,1237
"CP_Not_Sure",1061,7600
"design",92,0.48
"G_Pilot_True",2,8
"G_Pilot_False",13,955
"G_Not_Sure",1165,7857
"CP_Pilot_True",34,127
"CP_Pilot_False",26,1325
"CP_Not_Sure",1120,7368
"design",102,0.48
"G_Pilot_True",3,14
"G_Pilot_False",21,1031
"G_Not_Sure",1314,7617
"CP_Pilot_True",78,202
"CP_Pilot_False",31,1492
"CP_Not_Sure",1229,6968
"design",122,0.48
"G_Pilot_True",8,24
"G_Pilot_False",17,1136
"G_Not_Sure",1309,7506
"CP_Pilot_True",80,275
"CP_Pilot_False",30,1662
"CP_Not_Sure",1224,6729
"design",132,0.48
"G_Pilot_True",38,80
"G_Pilot_False",31,1186
"G_Not_Sure",1452,7213
"CP_Pilot_True",196,428
"CP_Pilot_False",66,1838
"CP_Not_Sure",1259,6213
"design",162,0.48
