"CP_Not_Sure",394,6731
"design",92,0.32
"G_Pilot_True",12,56
"G_Pilot_False",10,1862
"G_Not_Sure",432,7628
"CP_Pilot_True",45,327
"CP_Pilot_False",16,2784
"CP_Not_Sure",393,6435
"design",102,0.32
"G_Pilot_True",20,139
"G_Pilot_False",8,2010
"G_Not_Sure",419,7404
"CP_Pilot_True",70,385
"CP_Pilot_False",22,3241
"CP_Not_Sure",355,5927
"design",122,0.32
"G_Pilot_True",33,164
"G_Pilot_False",9,2090
"G_Not_Sure",445,7259
"CP_Pilot_True",75,419
"CP_Pilot_False",30,3405
"CP_Not_Sure",382,5689
"design",132,0.32
"G_Pilot_True",69,271
"G_Pilot_False",10,2380
"G_Not_Sure",369,6901
"CP_Pilot_True",86,363
"CP_Pilot_False",27,4170
"CP_Not_Sure",335,5019
"design",162,0.32
"G_Pilot_True",4,30
"G_Pilot_False",4,1638
"G_Not_Sure",422,7902
"CP_Pilot_True",24,183
"CP_Pilot_False",6,2284
"CP_Not_Sure",400,7103
"design",92,0.36
"G_Pilot_True",3,31
"G_Pilot_False",6,1655
"G_Not_Sure",460,7845
"CP_Pilot_True",34,265
"CP_Pilot_False",9,2414
"CP_Not_Sure",426,6852
"design",102,0.36
"G_Pilot_True",13,77
"G_Pilot_False",6,1904
"G_Not_Sure",437,7563
"CP_Pilot_True",51,371
"CP_Pilot_False",19,2907
"CP_Not_Sure",386,6266
"design",122,0.36
"G_Pilot_True",25,120
"G_Pilot_False",10,2016
"G_Not_Sure",431,7398
"CP_Pilot_True",66,409
"CP_Pilot_False",25,3144
"CP_Not_Sure",375,5981
"design",132,0.36
"G_Pilot_True",45,218
"G_Pilot_False",13,2266
"G_Not_Sure",442,7016
"CP_Pilot_True",81,386
"CP_Pilot_False",44,3733
"CP_Not_Sure",375,5381
"design",162,0.36
"G_Pilot_True",0,5
"G_Pilot_False",9,1523
"G_Not_Sure",459,8004
"CP_Pilot_True",16,127
"CP_Pilot_False",18,2107
"CP_Not_Sure",434,7298
"design",92,0.4
"G_Pilot_True",1,20
"G_Pilot_False",5,1606
"G_Not_Sure",464,7904
"CP_Pilot_True",28,188
"CP_Pilot_False",9,2259
"CP_Not_Sure",433,7083
"design",102,0.4
"G_Pilot_True",10,44
"G_Pilot_False",7,1803
"G_Not_Sure",486,7650
"CP_Pilot_True",60,302
"CP_Pilot_False",13,2648
"CP_Not_Sure",430,6547
"design",122,0.4
"G_Pilot_True",9,69
"G_Pilot_False",12,1892
"G_Not_Sure",438,7580
"CP_Pilot_True",58,324
"CP_Pilot_False",22,2853
"CP_Not_Sure",379,6364
"design",132,0.4
"G_Pilot_True",47,155
"G_Pilot_False",9,2073
"G_Not_Sure",445,7271
"CP_Pilot_True",99,348
"CP_Pilot_False",20,3386
"CP_Not_Sure",382,5765
"design",162,0.4
"G_Pilot_True",1,9
"G_Pilot_False",12,1426
"G_Not_Sure",430,8122
"CP_Pilot_True",14,97
"CP_Pilot_False",15,1906
"CP_Not_Sure",414,7554
"design",92,0.44
"G_Pilot_True",1,16
"G_Pilot_False",2,1573
"G_Not_Sure",431,7977
"CP_Pilot_True",19,160
"CP_Pilot_False",2,2110
"CP_Not_Sure",413,7296
"design",102,0.44
"G_Pilot_True",6,28
"G_Pilot_False",8,1722
"G_Not_Sure",442,7794
"CP_Pilot_True",34,247
"CP_Pilot_False",16,2424
"CP_Not_Sure",406,6873
"design",122,0.44
"G_Pilot_True",2,23
"G_Pilot_False",11,1807
"G_Not_Sure",450,7707
"CP_Pilot_True",42,269
"CP_Pilot_False",18,2660
"CP_Not_Sure",403,6608
"design",132,0.44
"G_Pilot_True",19,103
"G_Pilot_False",10,2000
"G_Not_Sure",441,7427
"CP_Pilot_True",67,430
"CP_Pilot_False",16,3052
"CP_Not_Sure",387,6048
"design",162,0.44
"G_Pilot_True",0,6
"G_Pilot_False",12,1461
"G_Not_Sure",443,8078
"CP_Pilot_True",8,68
"CP_Pilot_False",14,1908
"CP_Not_Sure",433,7569
"design",92,0.48
"G_Pilot_True",1,4
"G_Pilot_False",6,1496
"G_Not_Sure",430,8063
"CP_Pilot_True",18,117
"CP_Pilot_False",10,1980
"CP_Not_Sure",409,7466
"design",102,0.48
"G_Pilot_True",1,12
"G_Pilot_False",4,1642
"G_Not_Sure",472,7869
"CP_Pilot_True",20,201
"CP_Pilot_False",7,2286
"CP_Not_Sure",450,7036
"design",122,0.48
"G_Pilot_True",5,14
"G_Pilot_False",12,1717
"G_Not_Sure",465,7787
"CP_Pilot_True",37,205
"CP_Pilot_False",25,2438
"CP_Not_Sure",420,6875
"design",132,0.48
"G_Pilot_True",18,64
"G_Pilot_False",8,1905
"G_Not_Sure",443,7562
"CP_Pilot_True",57,379
"CP_Pilot_False",28,2907
"CP_Not_Sure",384,6245
"design",162,0.48
