"G_Pilot_True",55,137
"G_Pilot_False",49,404
"G_Not_Sure",2059,7296
"CP_Pilot_True",101,234
"CP_Pilot_False",83,747
"CP_Not_Sure",1979,6856
"design",26,0.12
"G_Pilot_True",139,114
"G_Pilot_False",59,370
"G_Not_Sure",3612,5706
"CP_Pilot_True",256,214
"CP_Pilot_False",97,669
"CP_Not_Sure",3457,5307
"design",30,0.12
"G_Pilot_True",207,134
"G_Pilot_False",85,328
"G_Not_Sure",4451,4795
"CP_Pilot_True",480,273
"CP_Pilot_False",136,597
"CP_Not_Sure",4127,4387
"design",34,0.12
"G_Pilot_True",229,116
"G_Pilot_False",90,307
"G_Not_Sure",4803,4455
"CP_Pilot_True",452,224
"CP_Pilot_False",180,617
"CP_Not_Sure",4490,4037
"design",38,0.12
"G_Pilot_True",379,122
"G_Pilot_False",113,299
"G_Not_Sure",5588,3499
"CP_Pilot_True",704,224
"CP_Pilot_False",264,618
"CP_Not_Sure",5112,3078
"design",46,0.12
"G_Pilot_True",70,82
"G_Pilot_False",76,337
"G_Not_Sure",3791,5644
"CP_Pilot_True",191,208
"CP_Pilot_False",141,584
"CP_Not_Sure",3605,5271
"design",38,0.16
"G_Pilot_True",137,71
"G_Pilot_False",74,355
"G_Not_Sure",4443,4920
"CP_Pilot_True",356,229
"CP_Pilot_False",123,589
"CP_Not_Sure",4175,4528
"design",42,0.16
"G_Pilot_True",193,94
"G_Pilot_False",81,296
"G_Not_Sure",5154,4182
"CP_Pilot_True",493,238
"CP_Pilot_False",152,558
"CP_Not_Sure",4783,3776
"design",50,0.16
"G_Pilot_True",294,109
"G_Pilot_False",72,305
"G_Not_Sure",5463,3757
"CP_Pilot_True",702,290
"CP_Pilot_False",154,572
"CP_Not_Sure",4973,3309
"design",54,0.16
"G_Pilot_True",539,122
"G_Pilot_False",101,264
"G_Not_Sure",6001,2973
"CP_Pilot_True",1005,240
"CP_Pilot_False",265,536
"CP_Not_Sure",5371,2583
"design",66,0.16
"G_Pilot_True",44,54
"G_Pilot_False",51,377
"G_Not_Sure",3768,5706
"CP_Pilot_True",157,166
"CP_Pilot_False",82,605
"CP_Not_Sure",3624,5366
"design",44,0.2
"G_Pilot_True",78,49
"G_Pilot_False",66,360
"G_Not_Sure",4322,5125
"CP_Pilot_True",277,195
"CP_Pilot_False",113,585
"CP_Not_Sure",4076,4754
"design",50,0.2
"G_Pilot_True",128,52
"G_Pilot_False",87,307
"G_Not_Sure",4922,4504
"CP_Pilot_True",405,213
"CP_Pilot_False",154,534
"CP_Not_Sure",4578,4116
"design",58,0.2
"G_Pilot_True",175,72
"G_Pilot_False",79,265
"G_Not_Sure",5403,4006
"CP_Pilot_True",534,229
"CP_Pilot_False",160,537
"CP_Not_Sure",4963,3577
"design",64,0.2
"G_Pilot_True",458,103
"G_Pilot_False",89,266
"G_Not_Sure",6009,3075
"CP_Pilot_True",1026,254
"CP_Pilot_False",234,538
"CP_Not_Sure",5296,2652
"design",78,0.2
"G_Pilot_True",45,35
"G_Pilot_False",70,374
"G_Not_Sure",4064,5412
"CP_Pilot_True",230,160
"CP_Pilot_False",106,536
"CP_Not_Sure",3843,5125
"design",54,0.24
"G_Pilot_True",66,41
"G_Pilot_False",59,331
"G_Not_Sure",4596,4907
"CP_Pilot_True",365,220
"CP_Pilot_False",100,540
"CP_Not_Sure",4256,4519
"design",60,0.24
"G_Pilot_True",114,53
"G_Pilot_False",78,304
"G_Not_Sure",5153,4298
"CP_Pilot_True",462,212
"CP_Pilot_False",150,544
"CP_Not_Sure",4733,3899
"design",70,0.24
"G_Pilot_True",187,60
"G_Pilot_False",79,309
"G_Not_Sure",5457,3908
"CP_Pilot_True",604,240
"CP_Pilot_False",169,558
"CP_Not_Sure",4950,3479
"design",76,0.24
"G_Pilot_True",538,115
"G_Pilot_False",99,276
"G_Not_Sure",6067,2905
"CP_Pilot_True",1203,281
"CP_Pilot_False",226,518
"CP_Not_Sure",5275,2497
"design",94,0.24
"G_Pilot_True",32,25
"G_Pilot_False",54,350
"G_Not_Sure",4066,5473
"CP_Pilot_True",172,153
"CP_Pilot_False",83,533
"CP_Not_Sure",3897,5162
"design",62,0.28
"G_Pilot_True",43,25
"G_Pilot_False",59,357
"G_Not_Sure",4667,4849
"CP_Pilot_True",281,168
"CP_Pilot_False",106,561
"CP_Not_Sure",4382,4502
"design",70,0.28
"G_Pilot_True",120,48
"G_Pilot_False",66,304
"G_Not_Sure",5289,4173
"CP_Pilot_True",536,239
"CP_Pilot_False",134,519
"CP_Not_Sure",4805,3767
"design",82,0.28
"G_Pilot_True",156,64
"G_Pilot_False",88,321
"G_Not_Sure",5568,3803
"CP_Pilot_True",630,248
"CP_Pilot_False",167,558
"CP_Not_Sure",5015,3382
"design",90,0.28
"G_Pilot_True",459,123
"G_Pilot_False",114,286
"G_Not_Sure",6012,3006
"CP_Pilot_True",1134,309
"CP_Pilot_False",263,538
"CP_Not_Sure",5188,2568
"design",110,0.28
"G_Pilot_True",78,38
"G_Pilot_False",87,332
"G_Not_Sure",5152,4313
"CP_Pilot_True",440,206
"CP_Pilot_False",151,544
"CP_Not_Sure",4726,3933
"design",92,0.32
"G_Pilot_True",150,59
"G_Pilot_False",81,303
"G_Not_Sure",5584,3823
"CP_Pilot_True",717,261
"CP_Pilot_False",166,532
"CP_Not_Sure",4932,3392
"design",102,0.32
"G_Pilot_True",403,112
"G_Pilot_False",97,266
"G_Not_Sure",6008,3114
"CP_Pilot_True",1145,294
"CP_Pilot_False",230,549
"CP_Not_Sure",5133,2649
"design",122,0.32
"G_Pilot_True",548,83
"G_Pilot_False",130,263
"G_Not_Sure",6310,2666
"CP_Pilot_True",1307,249
"CP_Pilot_False",303,513
"CP_Not_Sure",5378,2250
"design",132,0.32
"G_Pilot_True",1371,167
"G_Pilot_False",124,204
"G_Not_Sure",6212,1922
"CP_Pilot_True",1732,239
"CP_Pilot_False",424,462
"CP_Not_Sure",5551,1592
"design",162,0.32
"G_Pilot_True",21,18
"G_Pilot_False",69,345
"G_Not_Sure",4782,4765
"CP_Pilot_True",262,166
"CP_Pilot_False",123,544
"CP_Not_Sure",4487,4418
"design",92,0.36
"G_Pilot_True",60,24
"G_Pilot_False",67,314
"G_Not_Sure",5289,4246
"CP_Pilot_True",443,245
"CP_Pilot_False",125,506
"CP_Not_Sure",4848,3833
"design",102,0.36
"G_Pilot_True",203,69
"G_Pilot_False",94,305
"G_Not_Sure",5851,3478
"CP_Pilot_True",904,304
"CP_Pilot_False",192,513
"CP_Not_Sure",5052,3035
"design",122,0.36
"G_Pilot_True",275,66
"G_Pilot_False",104,273
"G_Not_Sure",5974,3308
"CP_Pilot_True",961,254
"CP_Pilot_False",250,537
"CP_Not_Sure",5142,2856
"design",132,0.36
"G_Pilot_True",931,138
"G_Pilot_False",103,238
"G_Not_Sure",6188,2402
"CP_Pilot_True",1554,264
"CP_Pilot_False",307,516
"CP_Not_Sure",5361,1998
"design",162,0.36
"G_Pilot_True",18,15
"G_Pilot_False",59,357
"G_Not_Sure",4375,5176
"CP_Pilot_True",190,120
"CP_Pilot_False",99,540
"CP_Not_Sure",4163,4888
"design",92,0.4
"G_Pilot_True",28,15
"G_Pilot_False",64,289
"G_Not_Sure",4930,4674
"CP_Pilot_True",298,164
"CP_Pilot_False",108,455
"CP_Not_Sure",4616,4359
"design",102,0.4
"G_Pilot_True",111,32
"G_Pilot_False",59,304
"G_Not_Sure",5658,3836
"CP_Pilot_True",614,240
"CP_Pilot_False",127,523
"CP_Not_Sure",5087,3409
"design",122,0.4
"G_Pilot_True",142,38
"G_Pilot_False",71,310
"G_Not_Sure",5859,3580
"CP_Pilot_True",756,258
"CP_Pilot_False",166,514
"CP_Not_Sure",5150,3156
"design",132,0.4
"G_Pilot_True",552,116
"G_Pilot_False",98,231
"G_Not_Sure",6248,2755
"CP_Pilot_True",1328,314
"CP_Pilot_False",250,501
"CP_Not_Sure",5320,2287
"design",162,0.4
"G_Pilot_True",3,10
"G_Pilot_False",57,377
"G_Not_Sure",4017,5536
"CP_Pilot_True",90,83
"CP_Pilot_False",83,537
"CP_Not_Sure",3904,5303
"design",92,0.44
"G_Pilot_True",13,6
"G_Pilot_False",78,327
"G_Not_Sure",4542,5034
"CP_Pilot_True",221,126
"CP_Pilot_False",121,511
"CP_Not_Sure",4291,4730
"design",102,0.44
"G_Pilot_True",32,18
"G_Pilot_False",80,317
"G_Not_Sure",5314,4239
"CP_Pilot_True",395,199
"CP_Pilot_False",138,505
"CP_Not_Sure",4893,3870
"design",122,0.44
"G_Pilot_True",69,23
"G_Pilot_False",82,313
"G_Not_Sure",5588,3925
"CP_Pilot_True",531,202
"CP_Pilot_False",154,503
"CP_Not_Sure",5054,3556
"design",132,0.44
"G_Pilot_True",309,69
"G_Pilot_False",82,283
"G_Not_Sure",6059,3198
"CP_Pilot_True",1054,300
"CP_Pilot_False",203,514
"CP_Not_Sure",5193,2736
"design",162,0.44
"G_Pilot_True",6,2
"G_Pilot_False",63,388
"G_Not_Sure",3697,5844
"CP_Pilot_True",60,63
"CP_Pilot_False",89,562
"CP_Not_Sure",3617,5609
"design",92,0.48
"G_Pilot_True",8,3
"G_Pilot_False",69,379
"G_Not_Sure",4098,5443
"CP_Pilot_True",117,110
"CP_Pilot_False",97,525
"CP_Not_Sure",3961,5190
"design",102,0.48
"G_Pilot_True",25,11
"G_Pilot_False",70,311
"G_Not_Sure",4896,4687
"CP_Pilot_True",302,168
"CP_Pilot_False",113,474
