"CP_Pilot_False",33,311
"CP_Not_Sure",3106,5080
"design",12,0.06
"G_Pilot_True",568,279
"G_Pilot_False",38,217
"G_Not_Sure",4069,4829
"CP_Pilot_True",892,440
"CP_Pilot_False",42,343
"CP_Not_Sure",3741,4542
"design",14,0.06
"G_Pilot_True",1157,215
"G_Pilot_False",53,153
"G_Not_Sure",5575,2847
"CP_Pilot_True",1791,374
"CP_Pilot_False",65,248
"CP_Not_Sure",4929,2593
"design",16,0.06
"G_Pilot_True",1179,201
"G_Pilot_False",53,127
"G_Not_Sure",5581,2859
"CP_Pilot_True",1814,344
"CP_Pilot_False",62,214
"CP_Not_Sure",4937,2629
"design",16,0.06
"G_Pilot_True",2024,160
"G_Pilot_False",72,112
"G_Not_Sure",6127,1505
"CP_Pilot_True",2697,230
"CP_Pilot_False",105,183
"CP_Not_Sure",5421,1364
"design",20,0.06
"G_Pilot_True",551,218
"G_Pilot_False",44,171
"G_Not_Sure",4554,4462
"CP_Pilot_True",1069,477
"CP_Pilot_False",45,227
"CP_Not_Sure",4035,4147
"design",16,0.08
"G_Pilot_True",549,175
"G_Pilot_False",52,187
"G_Not_Sure",5066,3971
"CP_Pilot_True",1064,358
"CP_Pilot_False",62,285
"CP_Not_Sure",4541,3690
"design",18,0.08
"G_Pilot_True",945,169
"G_Pilot_False",44,154
"G_Not_Sure",5769,2919
"CP_Pilot_True",1747,356
"CP_Pilot_False",53,231
"CP_Not_Sure",4958,2655
"design",20,0.08
"G_Pilot_True",933,152
"G_Pilot_False",68,144
"G_Not_Sure",6212,2491
"CP_Pilot_True",1673,305
"CP_Pilot_False",88,222
"CP_Not_Sure",5452,2260
"design",22,0.08
"G_Pilot_True",1649,150
"G_Pilot_False",65,98
"G_Not_Sure",6428,1610
"CP_Pilot_True",2472,247
"CP_Pilot_False",99,182
"CP_Not_Sure",5571,1429
"design",26,0.08
"G_Pilot_True",509,160
"G_Pilot_False",48,195
"G_Not_Sure",4938,4150
"CP_Pilot_True",1148,471
"CP_Pilot_False",53,262
"CP_Not_Sure",4294,3772
"design",20,0.1
"G_Pilot_True",507,136
"G_Pilot_False",55,168
"G_Not_Sure",5358,3776
"CP_Pilot_True",1110,360
"CP_Pilot_False",66,236
"CP_Not_Sure",4744,3484
"design",22,0.1
"G_Pilot_True",832,144
"G_Pilot_False",51,135
"G_Not_Sure",6233,2605
"CP_Pilot_True",1713,299
"CP_Pilot_False",69,208
"CP_Not_Sure",5334,2377
"design",26,0.1
"G_Pilot_True",1327,136
"G_Pilot_False",60,121
"G_Not_Sure",6353,2003
"CP_Pilot_True",2363,288
"CP_Pilot_False",84,184
"CP_Not_Sure",5293,1788
"design",28,0.1
"G_Pilot_True",2049,136
"G_Pilot_False",74,81
"G_Not_Sure",6310,1350
"CP_Pilot_True",2857,213
"CP_Pilot_False",122,150
"CP_Not_Sure",5454,1204
"design",34,0.1
"G_Pilot_True",243,140
"G_Pilot_False",41,244
"G_Not_Sure",4369,4963
"CP_Pilot_True",735,430
"CP_Pilot_False",45,314
"CP_Not_Sure",3873,4603
"design",22,0.12
"G_Pilot_True",465,107
"G_Pilot_False",35,174
"G_Not_Sure",5599,3620
"CP_Pilot_True",1212,351
"CP_Pilot_False",43,228
"CP_Not_Sure",4844,3322
"design",26,0.12
"G_Pilot_True",771,176
"G_Pilot_False",43,133
"G_Not_Sure",6180,2697
"CP_Pilot_True",1655,379
"CP_Pilot_False",58,207
"CP_Not_Sure",5281,2420
"design",30,0.12
"G_Pilot_True",1160,151
"G_Pilot_False",45,116
"G_Not_Sure",6384,2144
"CP_Pilot_True",2244,335
"CP_Pilot_False",70,180
"CP_Not_Sure",5275,1896
"design",32,0.12
"G_Pilot_True",2294,152
"G_Pilot_False",65,71
"G_Not_Sure",6171,1247
"CP_Pilot_True",3040,217
"CP_Pilot_False",95,124
"CP_Not_Sure",5395,1129
"design",40,0.12
