0.069726225,0.770856844,1
0.996798625,0.333124593,2
0.061745581,0.91858011,3
0.998464327,0.344120637,3
0.982904673,0.399425372,1
0.912987516,0.467278632,2
0.062295835,0.858456602,1
0.062140165,0.778561788,1
0.743732125,0.557490715,1
0.179178946,0.89605491,1
0.622120867,0.667853017,1
0.319974626,0.912538321,1
0.985128178,0.358251491,2
0.14211315,0.818579673,1
0.517815019,0.620827723,1
0.143568647,0.944430037,1
0.200093862,0.701589221,1
0.999697251,0.214295312,4
0.847777731,0.51355671,3
0.061265326,0.874539015,2
0.596675826,0.602010976,1
0.154914858,0.707465295,1
0.972420143,0.397284461,1
0.537687865,0.632886898,1
0.997060508,0.351327744,1
0.626256649,0.632469961,1
0.682501393,0.618992939,1
0.234077871,0.876962882,1
0.848415786,0.51712382,2
0.259142863,0.732083622,1
0.51768071,0.603564534,1
0.939201139,0.448235179,2
0.552939204,0.614019312,1
0.491535217,0.664855125,1
0.821895684,0.529734267,3
0.129530274,0.732428855,1
0.372425271,0.989243665,1
0.166980562,0.772669793,1
0.846451382,0.517713352,4
0.750800093,0.568819818,1
0.098770356,0.901417195,1
0.352256013,0.749777623,1
0.115540057,1,1
0.841311893,0.52493826,1
0.827514775,0.527375411,1
0.238313186,0.795836141,1
0.122260408,0.867891638,1
0.998989746,0.279448293,4
0.462476443,0.690013076,1
0.985705487,0.330321063,1
0.235557067,0.758641153,1
0.678805209,0.59404844,1
0.108445639,0.924607554,1
0.858802818,0.5130178,1
0.391076305,0.718172511,1
0.971134386,0.397174248,1
0.698455552,0.574911938,1
0.384894104,0.663997084,2
0.787976538,0.562567134,1
0.187985871,0.727546431,1
0.782439416,0.536048175,1
0.999599054,0.163750744,2
0.235590032,0.943971257,1
0.465354026,0.917141957,1
0.913481196,0.474273661,2
0.950517021,0.427422082,2
0.923643515,0.457005833,1
0.478173114,0.621951223,1
0.977515617,0.419316923,1
0.611802362,0.655476007,1
0.413048823,0.636633702,1
0.335831746,0.716392306,1
0.999590612,0.275412284,2
0.889140964,0.489744605,2
0.690875563,0.572850309,1
0.231987929,0.666155344,1
0.986008737,0.367079076,1
0.393108755,0.738200617,1
0.982102353,0.388665787,2
0.151622799,0.85920733,1
0.994666801,0.342033496,3
0.336684745,0.948654933,1
0.196782669,0.997130827,1
0.771280049,0.541873332,2
0.125534946,0.749606289,1
0.062443622,0.956364334,1
0.832557051,0.524419719,2
0.388472659,0.687575908,1
0.966364952,0.446870417,1
0.234807688,0.753352454,1
0.317567872,0.695432493,2
0.131162185,0.692147403,1
0.061200595,0.855361586,4
0.320404821,0.984090247,1
0.306935397,0.928791457,1
0.65127151,0.620891513,1
0.517794195,0.651132174,1
0.894534438,0.490969225,3
0.722140287,0.553229554,1
0.158157873,0.831646149,1
0.615640095,0.639084079,1
0.263817764,0.98950888,1
0.834901469,0.519110854,2
0.96748603,0.433484494,1
0.065010768,1,9
0.099123946,0.97569065,2
0.071309118,0.819174556,1
0.404421112,0.974420388,1
0.324322867,0.687652721,1
0.064814495,0.883780546,1
