"CP_Pilot_False",1170,771
"CP_Not_Sure",2533,562
"design",20,0.06
"G_Pilot_True",509,227
"G_Pilot_False",40,189
"G_Not_Sure",4533,4502
"CP_Pilot_True",3105,2001
"CP_Pilot_False",447,1323
"CP_Not_Sure",1530,1594
"design",16,0.08
"G_Pilot_True",553,199
"G_Pilot_False",52,196
"G_Not_Sure",4950,4050
"CP_Pilot_True",3227,1716
"CP_Pilot_False",660,1356
"CP_Not_Sure",1668,1373
"design",18,0.08
"G_Pilot_True",1011,164
"G_Pilot_False",47,153
"G_Not_Sure",5768,2857
"CP_Pilot_True",4011,1077
"CP_Pilot_False",786,1079
"CP_Not_Sure",2029,1018
"design",20,0.08
"G_Pilot_True",995,207
"G_Pilot_False",61,120
"G_Not_Sure",6015,2602
"CP_Pilot_True",3932,984
"CP_Pilot_False",922,1033
"CP_Not_Sure",2217,912
"design",22,0.08
"G_Pilot_True",1672,144
"G_Pilot_False",55,82
"G_Not_Sure",6424,1623
"CP_Pilot_True",4474,525
"CP_Pilot_False",1205,787
"CP_Not_Sure",2472,537
"design",26,0.08
"G_Pilot_True",467,171
"G_Pilot_False",42,178
"G_Not_Sure",5032,4110
"CP_Pilot_True",3386,1864
"CP_Pilot_False",524,1223
"CP_Not_Sure",1631,1372
"design",20,0.1
"G_Pilot_True",492,163
"G_Pilot_False",49,182
"G_Not_Sure",5344,3770
"CP_Pilot_True",3446,1531
"CP_Pilot_False",651,1256
"CP_Not_Sure",1788,1328
"design",22,0.1
"G_Pilot_True",850,134
"G_Pilot_False",46,136
"G_Not_Sure",6244,2590
"CP_Pilot_True",4029,940
"CP_Pilot_False",879,1008
"CP_Not_Sure",2232,912
"design",26,0.1
"G_Pilot_True",1397,161
"G_Pilot_False",54,106
"G_Not_Sure",6253,2029
"CP_Pilot_True",4334,729
"CP_Pilot_False",968,882
"CP_Not_Sure",2402,685
"design",28,0.1
"G_Pilot_True",2053,143
"G_Pilot_False",51,102
"G_Not_Sure",6360,1291
"CP_Pilot_True",4570,394
"CP_Pilot_False",1269,725
"CP_Not_Sure",2625,417
"design",34,0.1
"G_Pilot_True",247,145
"G_Pilot_False",39,212
"G_Not_Sure",4364,4993
"CP_Pilot_True",2776,2263
"CP_Pilot_False",447,1421
"CP_Not_Sure",1427,1666
"design",22,0.12
"G_Pilot_True",455,125
"G_Pilot_False",49,192
"G_Not_Sure",5607,3572
"CP_Pilot_True",3651,1417
"CP_Pilot_False",672,1215
"CP_Not_Sure",1788,1257
"design",26,0.12
"G_Pilot_True",780,133
"G_Pilot_False",66,152
"G_Not_Sure",6296,2573
"CP_Pilot_True",4013,961
"CP_Pilot_False",925,998
"CP_Not_Sure",2204,899
"design",30,0.12
"G_Pilot_True",1225,146
"G_Pilot_False",43,115
"G_Not_Sure",6371,2100
"CP_Pilot_True",4442,733
"CP_Pilot_False",950,910
"CP_Not_Sure",2247,718
"design",32,0.12
"G_Pilot_True",2298,160
"G_Pilot_False",57,79
"G_Not_Sure",6180,1226
"CP_Pilot_True",4671,395
"CP_Pilot_False",1259,657
"CP_Not_Sure",2605,413
"design",40,0.12
